ASPEN 1SW,DOY,Low Temp Average Last Week,High Temp Average Last Week,Precipitation Average Last Week,Snow Average Last Week,Snow
4/19/22,109,43.42857143,21.14285714,0.111428571,1.357142857,0
4/20/22,110,45,22.85714286,0.08,1.071428571,0
4/21/22,111,51,25.85714286,0.004285714,0.028571429,0
4/22/22,112,56.28571429,29.14285714,0.004285714,0.028571429,0
4/23/22,113,58.85714286,31.57142857,0.002857143,0,4
4/24/22,114,60.85714286,32,0.048571429,0.571428571,1
4/25/22,115,58.14285714,31.14285714,0.058571429,0.714285714,1.7
4/26/22,116,56.85714286,30.28571429,0.077142857,0.957142857,0
4/27/22,117,54.71428571,29,0.077142857,0.957142857,0
4/28/22,118,54.42857143,28.57142857,0.077142857,0.957142857,0
4/29/22,119,54.42857143,28.71428571,0.077142857,0.957142857,0
4/30/22,120,54.14285714,28.71428571,0.077142857,0.957142857,0
11/1/22,305,51.28571429,27.85714286,0.031428571,0.385714286,0
11/2/22,306,52.71428571,27.85714286,0.018571429,0.242857143,0
11/3/22,307,54.57142857,28.42857143,0,0,1.1
11/4/22,308,55.57142857,29.42857143,0.015714286,0.157142857,5
11/6/22,310,50.33333333,26.83333333,0.086666667,1.016666667,0
11/7/22,311,45.5,24.5,0.086666667,1.016666667,0
11/8/22,312,46.5,26.66666667,0.086666667,1.016666667,0
11/9/22,313,48,27.33333333,0.086666667,1.016666667,0
11/10/22,314,48.83333333,27.83333333,0.086666667,1.016666667,2
11/11/22,315,49.16666667,24.33333333,0.093333333,1.166666667,4
11/12/22,316,48,23.33333333,0.045,1,0
11/13/22,317,45.28571429,21.14285714,0.038571429,0.857142857,0
11/14/22,318,44.42857143,18.85714286,0.038571429,0.857142857,3
11/15/22,319,43,15.71428571,0.061428571,1.285714286,1.5
11/16/22,320,38.85714286,13.28571429,0.075714286,1.5,0
11/17/22,321,34,9.428571429,0.075714286,1.5,0
11/18/22,322,30,9.285714286,0.054285714,1.214285714,0
11/19/22,323,30.28571429,8.714285714,0.037142857,0.642857143,0
11/20/22,324,30,8,0.037142857,0.642857143,0
11/21/22,325,30.42857143,7.285714286,0.037142857,0.642857143,0
11/22/22,326,29.85714286,7.428571429,0.014285714,0.214285714,0
11/23/22,327,32.14285714,7.428571429,0,0,0
11/24/22,328,34.57142857,9,0,0,1.3
11/25/22,329,35.57142857,9.142857143,0.01,0.185714286,0
11/26/22,330,36,9,0.01,0.185714286,0
11/27/22,331,38,10.14285714,0.01,0.185714286,4.1
11/28/22,332,39.42857143,12.85714286,0.042857143,0.771428571,0
11/29/22,333,38.42857143,13.42857143,0.042857143,0.771428571,8
11/30/22,334,37.85714286,13.71428571,0.122857143,1.914285714,0.5
12/1/22,335,34.28571429,11.42857143,0.131428571,1.985714286,0
12/2/22,336,34.28571429,11.28571429,0.121428571,1.8,0.4
12/3/22,337,36.14285714,13.28571429,0.125714286,1.857142857,3.5
12/5/22,339,33.66666667,11.33333333,0.158333333,2.066666667,0.1
12/6/22,340,35.66666667,13.83333333,0.163333333,2.083333333,6
12/7/22,341,35.5,15.16666667,0.145,1.75,2.5
12/8/22,342,37.33333333,18.33333333,0.163333333,2.083333333,1.5
12/10/22,344,35.2,17.6,0.208,2.72,0
12/11/22,345,33.8,16.8,0.148,2.02,0
12/12/22,346,33.83333333,16.16666667,0.123333333,1.683333333,0
12/13/22,347,34.66666667,14.66666667,0.118333333,1.666666667,3.5
12/14/22,348,34.16666667,12.83333333,0.07,1.25,2.9
12/15/22,349,32.33333333,11,0.08,1.316666667,0.5
12/16/22,350,29.83333333,10.5,0.07,1.15,0.5
12/17/22,351,28.42857143,8.142857143,0.067142857,1.057142857,0
12/18/22,352,26.85714286,6.857142857,0.067142857,1.057142857,0
12/19/22,353,25,4.714285714,0.067142857,1.057142857,0
12/20/22,354,22.14285714,1.714285714,0.067142857,1.057142857,0
12/21/22,355,20.85714286,0.285714286,0.044285714,0.557142857,0.8
12/22/22,356,23,0.857142857,0.017142857,0.257142857,0.5
12/23/22,357,25.14285714,1.285714286,0.021428571,0.257142857,0
12/24/22,358,24.28571429,2.285714286,0.014285714,0.185714286,0
12/25/22,359,26.42857143,4.714285714,0.014285714,0.185714286,0
12/26/22,360,28,8,0.014285714,0.185714286,0
12/27/22,361,29.57142857,11,0.014285714,0.185714286,0
12/28/22,362,31.71428571,14.14285714,0.014285714,0.185714286,1.5
12/29/22,363,33.71428571,16,0.022857143,0.285714286,6.3
12/30/22,364,34,17.14285714,0.082857143,1.114285714,0
1/1/23,1,36.33333333,18.5,0.096666667,1.3,1.5
1/3/23,3,37.2,17,0.146,1.86,1.4
1/4/23,4,35.2,15,0.16,2.14,2.6
1/5/23,5,30.6,12.8,0.172,2.36,0
1/6/23,6,27.8,10.8,0.076,1.1,0.5
1/7/23,7,29.6,11.8,0.08,1.2,7.4
1/8/23,8,29.66666667,13,0.143333333,2.233333333,0
1/9/23,9,28.83333333,11.66666667,0.118333333,1.983333333,0
1/10/23,10,30.57142857,12.28571429,0.101428571,1.7,1.6
1/11/23,11,31.42857143,12.71428571,0.107142857,1.728571429,0.8
1/12/23,12,33.57142857,13.85714286,0.098571429,1.471428571,0.5
1/13/23,13,34.57142857,14.42857143,0.105714286,1.542857143,0
1/14/23,14,34.57142857,14.57142857,0.102857143,1.471428571,0
1/15/23,15,35.57142857,13.57142857,0.037142857,0.414285714,0
1/16/23,16,37,15.57142857,0.037142857,0.414285714,0.5
1/17/23,17,36,15.85714286,0.044285714,0.485714286,0.8
1/18/23,18,35.57142857,15.71428571,0.038571429,0.371428571,3.8
1/19/23,19,34.57142857,14.71428571,0.067142857,0.8,1
1/20/23,20,33.42857143,13.85714286,0.071428571,0.871428571,0
1/21/23,21,32.57142857,13.28571429,0.071428571,0.871428571,3
1/23/23,23,29.16666667,10.66666667,0.096666667,1.516666667,0
1/24/23,24,27.83333333,8.166666667,0.088333333,1.433333333,0.5
1/25/23,25,27.83333333,6.166666667,0.078333333,1.383333333,1.9
1/26/23,26,26,5.333333333,0.04,1.066666667,0
1/27/23,27,25.5,4.666666667,0.026666667,0.9,0
1/28/23,28,24.33333333,3.833333333,0.026666667,0.9,1.8
1/29/23,29,23.33333333,5.166666667,0.03,0.7,1.9
1/30/23,30,24,5.857142857,0.044285714,0.871428571,1.5
1/31/23,31,24.85714286,8.428571429,0.058571429,1.085714286,5.8
2/1/23,32,23.85714286,7,0.121428571,1.842857143,0
2/2/23,33,23.85714286,5,0.111428571,1.571428571,0
2/3/23,34,24.85714286,4.571428571,0.111428571,1.571428571,0
2/4/23,35,26.85714286,5.714285714,0.111428571,1.571428571,0
2/5/23,36,28.42857143,5.285714286,0.097142857,1.314285714,0
2/6/23,37,29.42857143,6,0.078571429,1.042857143,5
2/7/23,38,31.57142857,5.571428571,0.121428571,1.542857143,0.5
2/8/23,39,31.42857143,7,0.06,0.785714286,0
2/9/23,40,32.42857143,8.714285714,0.06,0.785714286,2.5
2/10/23,41,33.28571429,10,0.084285714,1.142857143,0
2/11/23,42,31.57142857,7.714285714,0.084285714,1.142857143,0
2/12/23,43,30.85714286,5.857142857,0.084285714,1.142857143,0
2/13/23,44,31.57142857,5.428571429,0.084285714,1.142857143,0
2/14/23,45,30.71428571,5,0.027142857,0.428571429,1
2/15/23,46,32.14285714,6.428571429,0.034285714,0.5,4.5
2/16/23,47,32,7,0.092857143,1.142857143,1
2/17/23,48,30.57142857,4.714285714,0.084285714,0.928571429,0
2/18/23,49,30.57142857,4.571428571,0.084285714,0.928571429,0
2/19/23,50,31.14285714,4.571428571,0.084285714,0.928571429,0
2/20/23,51,31,5,0.084285714,0.928571429,0
2/21/23,52,30,4.428571429,0.084285714,0.928571429,0
2/22/23,53,29.28571429,4.285714286,0.074285714,0.785714286,1.3
2/23/23,54,32.28571429,5.571428571,0.025714286,0.328571429,6
2/24/23,55,33.57142857,8.285714286,0.081428571,1.042857143,1
2/25/23,56,35,10.85714286,0.09,1.185714286,0
2/26/23,57,36.14285714,13,0.09,1.185714286,0
2/27/23,58,36.71428571,12.85714286,0.09,1.185714286,0.3
2/28/23,59,37.28571429,13.28571429,0.101428571,1.228571429,3
3/1/23,60,37.57142857,13.28571429,0.132857143,1.657142857,1
3/2/23,61,34.28571429,11.28571429,0.135714286,1.614285714,0.2
3/3/23,62,34.42857143,11,0.065714286,0.785714286,0
3/4/23,63,34.42857143,10.71428571,0.057142857,0.642857143,2
3/5/23,64,32.85714286,10.14285714,0.074285714,0.928571429,0
3/6/23,65,31.71428571,10.42857143,0.074285714,0.928571429,0
3/7/23,66,31.57142857,11,0.062857143,0.885714286,0
3/8/23,67,33.14285714,12.14285714,0.031428571,0.457142857,0
3/9/23,68,36,13.57142857,0.018571429,0.314285714,0
3/10/23,69,37.57142857,14.14285714,0.017142857,0.285714286,0
3/11/23,70,38.42857143,15,0.017142857,0.285714286,5.7
3/12/23,71,39.71428571,17.71428571,0.115714286,0.814285714,1.7
3/13/23,72,40.14285714,18.57142857,0.13,1.057142857,3
3/14/23,73,40.14285714,19.42857143,0.161428571,1.485714286,0
3/15/23,74,39.28571429,19.14285714,0.161428571,1.485714286,0
3/16/23,75,39.14285714,19.57142857,0.161428571,1.485714286,4
3/17/23,76,39.14285714,21,0.224285714,2.057142857,0
3/18/23,77,39.85714286,19.85714286,0.224285714,2.057142857,0
3/19/23,78,38.85714286,16.71428571,0.108571429,1.242857143,0
3/20/23,79,38,14.71428571,0.094285714,1,0
3/21/23,80,38.28571429,13.85714286,0.062857143,0.571428571,1.7
3/22/23,81,38,13.28571429,0.082857143,0.814285714,5.6
3/23/23,82,36.71428571,13.28571429,0.138571429,1.614285714,4
3/24/23,83,35.57142857,11.85714286,0.142857143,1.614285714,2.4
3/25/23,84,34.42857143,12.57142857,0.164285714,1.957142857,4.3
3/26/23,85,35,12.28571429,0.214285714,2.571428571,0
3/27/23,86,33,11.14285714,0.214285714,2.571428571,3.5
3/28/23,87,31.42857143,8.857142857,0.251428571,3.071428571,0
3/29/23,88,29,6.285714286,0.231428571,2.828571429,0
3/30/23,89,29.85714286,3.142857143,0.175714286,2.028571429,0
3/31/23,90,32.42857143,5.142857143,0.108571429,1.457142857,3.8
4/1/23,91,35,6,0.128571429,1.657142857,0
4/2/23,92,37.42857143,7.857142857,0.078571429,1.042857143,0
4/3/23,93,41.71428571,11.42857143,0.078571429,1.042857143,0
4/4/23,94,44.71428571,15.28571429,0.041428571,0.542857143,2
4/5/23,95,48.85714286,18.28571429,0.061428571,0.828571429,1.5
4/6/23,96,46.85714286,20,0.077142857,1.042857143,0.3
4/7/23,97,42.71428571,17,0.08,1.085714286,0
4/8/23,98,40.57142857,15.42857143,0.038571429,0.542857143,0
4/9/23,99,40.42857143,15.71428571,0.038571429,0.542857143,0
4/10/23,100,40.71428571,15.85714286,0.038571429,0.542857143,0
4/11/23,101,40.85714286,15.71428571,0.038571429,0.542857143,0
4/12/23,102,42.14285714,17.28571429,0.018571429,0.257142857,0
4/13/23,103,47.57142857,21,0.002857143,0.042857143,0
4/14/23,104,53.42857143,25,0,0,0
4/15/23,105,56.28571429,28.57142857,0,0,5
4/16/23,106,54.85714286,28.28571429,0.051428571,0.714285714,0
4/17/23,107,52.85714286,27.42857143,0.051428571,0.714285714,0
4/18/23,108,52.85714286,26.85714286,0.051428571,0.714285714,0
4/19/23,109,52.85714286,27.14285714,0.051428571,0.714285714,0
4/20/23,110,51.42857143,26.57142857,0.051428571,0.714285714,7.2
4/21/23,111,47.42857143,23,0.118571429,1.742857143,1.3
4/22/23,112,43.42857143,20.14285714,0.128571429,1.928571429,5.5
4/23/23,113,41.85714286,20.28571429,0.124285714,2,0
4/24/23,114,41.71428571,20,0.124285714,2,0
4/25/23,115,41.57142857,20.14285714,0.124285714,2,2.5
4/26/23,116,40.71428571,19.14285714,0.167142857,2.357142857,8.5
4/27/23,117,38.71428571,18.42857143,0.297142857,3.571428571,0
4/28/23,118,40.71428571,21,0.23,2.542857143,1
4/29/23,119,44,22.85714286,0.238571429,2.5,0
4/30/23,120,46.57142857,24.28571429,0.191428571,1.714285714,0
